time,close,daily_return
2015-11-06,374.09,-0.03388342243227194
2015-11-07,384.81,0.028656205725895
2015-11-08,373.83,-0.02853356201761914
2015-11-09,379.53,0.01524757242596908
2015-11-10,337.14,-0.11169077543277206
2015-11-11,313.2,-0.0710090763481046
2015-11-12,336.49,0.07436143039591325
2015-11-13,338.07,0.0046955332996523325
2015-11-14,334.71,-0.009938770077203007
2015-11-15,322.93,-0.0351946461115592
2015-11-16,332.89,0.03084259746694329
2015-11-17,336.49,0.0108143831295624
2015-11-18,335.49,-0.002971856518767302
2015-11-19,326.41,-0.027064890160660493
2015-11-20,322.39,-0.012315799148310491
2015-11-21,327.0,0.01429945097552654
2015-11-22,323.71,-0.0100611620795108
2015-11-23,323.0,-0.002193321182539898
2015-11-24,321.0,-0.006191950464396245
2015-11-25,328.98,0.024859813084112226
2015-11-26,352.57,0.07170648671651758
2015-11-27,358.19,0.01594009700201382
2015-11-28,357.24,-0.0026522236801697074
2015-11-29,372.24,0.041988579106483126
2015-11-30,376.86,0.012411347517730542
2015-12-01,362.68,-0.0376267048771427
2015-12-02,360.0,-0.007389434211977575
2015-12-03,361.77,0.00491666666666668
2015-12-04,363.98,0.0061088536915721026
2015-12-05,387.99,0.0659651629210396
2015-12-06,387.55,-0.0011340498466455573
2015-12-07,394.73,0.018526641723648485
2015-12-08,418.94,0.061333063106427055
2015-12-09,418.39,-0.0013128371604526068
2015-12-10,415.68,-0.006477210258371335
2015-12-11,452.95,0.08966031562740562
2015-12-12,436.87,-0.03550060713102987
2015-12-13,433.83,-0.006958591800764524
2015-12-14,444.01,0.023465412719267942
2015-12-15,464.27,0.045629602936870794
2015-12-16,453.97,-0.022185366273935303
2015-12-17,455.5,0.0033702667577151235
2015-12-18,463.17,0.016838638858397426
2015-12-19,461.29,-0.004058984821987632
2015-12-20,442.22,-0.04134058835006171
2015-12-21,436.81,-0.012233729817737848
2015-12-22,433.92,-0.006616148897690022
2015-12-23,442.43,0.01961191002949847
2015-12-24,455.74,0.030083855073118837
2015-12-25,455.84,0.00021942335542179947
2015-12-26,419.41,-0.07991839241839227
2015-12-27,424.72,0.012660642330893479
2015-12-28,421.94,-0.006545488792616405
2015-12-29,433.89,0.028321562307437098
2015-12-30,427.95,-0.013690105787181106
2015-12-31,430.35,0.005608131791097204
2016-01-01,435.66,0.012338794004879805
2016-01-02,435.4,-0.0005967956663454066
2016-01-03,431.91,-0.008015617822691667
2016-01-04,433.85,0.004491676506679587
2016-01-05,433.34,-0.0011755214936038927
2016-01-06,430.87,-0.005699912309041322
2016-01-07,459.07,0.06544897532898553
2016-01-08,454.44,-0.010085607859367851
2016-01-09,450.38,-0.008934072704867568
2016-01-10,449.99,-0.0008659354323016233
2016-01-11,449.19,-0.00177781728482862
2016-01-12,434.01,-0.03379416282642089
2016-01-13,432.77,-0.00285707702587501
2016-01-14,430.03,-0.006331307622986837
2016-01-15,357.53,-0.16859288886821855
2016-01-16,388.7,0.08718149525913921
2016-01-17,378.46,-0.02634422433753536
2016-01-18,384.89,0.016989906463034332
2016-01-19,375.27,-0.024994154173919814
2016-01-20,418.54,0.11530364804007798
2016-01-21,409.38,-0.02188560233191572
2016-01-22,382.9,-0.06468317944208324
2016-01-23,387.5,0.012013580569339322
2016-01-24,403.05,0.04012903225806452
2016-01-25,391.4,-0.028904602406649382
2016-01-26,391.54,0.00035769034236077246
2016-01-27,394.79,0.008300556775808321
2016-01-28,379.61,-0.0384508219559766
2016-01-29,378.68,-0.0024498827744263707
2016-01-30,378.46,-0.000580965458962801
2016-01-31,367.95,-0.027770438091211713
2016-02-01,371.33,0.009186030710694348
2016-02-02,372.93,0.004308835806425604
2016-02-03,368.87,-0.010886761590647054
2016-02-04,387.99,0.05183397945075496
2016-02-05,384.5,-0.008995077192711198
2016-02-06,375.44,-0.023563068920676167
2016-02-07,377.49,0.00546025996164512
2016-02-08,371.14,-0.0168216376592758
2016-02-09,372.68,0.004149377593360981
2016-02-10,378.44,0.015455618761403889
2016-02-11,378.23,-0.0005549096290031752
2016-02-12,382.05,0.010099674801046898
2016-02-13,391.0,0.023426253108231876
2016-02-14,406.59,0.039872122762148354
2016-02-15,398.95,-0.018790427703583412
2016-02-16,407.42,0.021230730668003517
2016-02-17,415.2,0.019095773403367433
2016-02-18,421.19,0.014426782273603056
2016-02-19,420.72,-0.0011158859422112366
2016-02-20,437.46,0.039788933257273174
2016-02-21,438.56,0.002514515612856094
2016-02-22,437.55,-0.0023029916089017943
2016-02-23,419.97,-0.0401782653411038
2016-02-24,423.94,0.009453056170678709
2016-02-25,423.54,-0.0009435297447751845
2016-02-26,430.85,0.017259290739953803
2016-02-27,433.12,0.005268654984333265
2016-02-28,433.73,0.001408385666789913
2016-02-29,436.44,0.006248126714776481
2016-03-01,433.08,-0.007698652735771305
2016-03-02,420.39,-0.02930174563591026
2016-03-03,418.8,-0.003782202240776411
2016-03-04,407.35,-0.027340019102196744
2016-03-05,396.08,-0.02766662575181056
2016-03-06,403.24,0.018077156130074767
2016-03-07,412.21,0.022244816982442073
2016-03-08,411.18,-0.002498726377331839
2016-03-09,412.8,0.003939880344374647
2016-03-10,415.98,0.007703488372093004
2016-03-11,419.39,0.008197509495648791
2016-03-12,410.58,-0.021006700207444107
2016-03-13,412.52,0.004725023137999829
2016-03-14,415.02,0.00606031222728598
2016-03-15,415.41,0.0009397137487350271
2016-03-16,416.07,0.0015887917960568654
2016-03-17,418.41,0.005624053644819549
2016-03-18,409.65,-0.02093640209364034
2016-03-19,410.2,0.0013426095447333086
2016-03-20,411.27,0.0026084836665041244
2016-03-21,412.0,0.0017749896661560793
2016-03-22,416.66,0.011310679611650443
2016-03-23,417.53,0.002088033408534473
2016-03-24,412.95,-0.010969271669101555
2016-03-25,416.41,0.008378738346046744
2016-03-26,416.97,0.0013448284143031675
2016-03-27,425.3,0.01997745641173232
2016-03-28,423.0,-0.005407947331295571
2016-03-29,416.39,-0.015626477541371142
2016-03-30,412.79,-0.008645740771872412
2016-03-31,416.03,0.007849027350468551
2016-04-01,417.68,0.003966060139893868
2016-04-02,419.95,0.005434782608695565
2016-04-03,420.16,0.0005000595308966016
2016-04-04,419.47,-0.0016422315308454172
2016-04-05,422.36,0.006889646458626331
2016-04-06,421.46,-0.002130883606402234
2016-04-07,421.99,0.0012575333364970298
2016-04-08,419.48,-0.005948008246640879
2016-04-09,419.46,-4.7678077619961456e-05
2016-04-10,423.4,0.009393029132694464
2016-04-11,423.94,0.0012753897024091465
2016-04-12,427.8,0.009105062037080724
2016-04-13,425.58,-0.005189340813464338
2016-04-14,426.32,0.0017388035152028358
2016-04-15,430.93,0.01081347344717587
2016-04-16,433.39,0.0057085837607036005
2016-04-17,431.0,-0.005514663467085068
2016-04-18,430.97,-6.960556844537447e-05
2016-04-19,437.06,0.014130913984732096
2016-04-20,442.96,0.013499290715233592
2016-04-21,452.25,0.020972548311360084
2016-04-22,448.41,-0.00849087893864009
2016-04-23,455.69,0.016235141945986964
2016-04-24,464.46,0.01924553973095744
2016-04-25,466.17,0.0036816948714637476
2016-04-26,470.59,0.00948151961730681
2016-04-27,445.31,-0.05371979855075537
2016-04-28,451.68,0.01430464171026924
2016-04-29,458.82,0.01580765143464391
2016-04-30,454.02,-0.010461618935530326
2016-05-01,456.98,0.0065195365842916075
2016-05-02,446.42,-0.023108232307759602
2016-05-03,452.21,0.01296984902110121
2016-05-04,448.68,-0.007806107781782701
2016-05-05,449.98,0.0028973878933762354
2016-05-06,462.31,0.027401217831903635
2016-05-07,461.91,-0.0008652203067205377
2016-05-08,462.79,0.001905133034573847
2016-05-09,464.16,0.002960305970310495
2016-05-10,452.78,-0.024517407790417223
2016-05-11,454.37,0.0035116392066787405
2016-05-12,456.48,0.004643792503906452
2016-05-13,457.98,0.0032860147213460422
2016-05-14,458.9,0.0020088213459101834
2016-05-15,461.47,0.0056003486598388275
2016-05-16,455.66,-0.01259020087979712
2016-05-17,454.19,-0.0032260896282316764
2016-05-18,455.56,0.0030163587925757795
2016-05-19,438.38,-0.037711827201685866
2016-05-20,445.65,0.01658378575664954
2016-05-21,446.28,0.0014136654325143105
2016-05-22,442.48,-0.008514833736667504
2016-05-23,445.67,0.007209365395046019
2016-05-24,446.99,0.0029618327462024308
2016-05-25,451.49,0.01006733931407866
2016-05-26,454.97,0.007707811911670248
2016-05-27,471.27,0.035826538013495224
2016-05-28,523.25,0.11029770619814538
2016-05-29,525.22,0.003764930721452453
2016-05-30,532.55,0.013956056509653036
2016-05-31,531.34,-0.0022720871279691135
2016-06-01,534.84,0.006587119358602678
2016-06-02,537.87,0.00566524568095117
2016-06-03,571.25,0.06205960548087819
2016-06-04,576.31,0.008857768052516368
2016-06-05,575.17,-0.001978102063125764
2016-06-06,586.77,0.020167950345115315
2016-06-07,579.71,-0.012031971641358497
2016-06-08,583.21,0.006037501509375431
2016-06-09,577.46,-0.009859227379503066
2016-06-10,580.31,0.004935406781422014
2016-06-11,609.5,0.05030070134927889
2016-06-12,677.86,0.11215750615258413
2016-06-13,706.01,0.041527749092733046
2016-06-14,684.95,-0.0298296058129488
2016-06-15,698.78,0.020191254836119388
2016-06-16,769.76,0.10157703425970976
2016-06-17,752.26,-0.022734358761172357
2016-06-18,758.99,0.00894637492356365
2016-06-19,768.76,0.012872369859945332
2016-06-20,703.12,-0.08538425516416048
2016-06-21,667.66,-0.05043235863010587
2016-06-22,604.5,-0.0945990474193451
2016-06-23,631.1,0.04400330851943757
2016-06-24,669.98,0.06160671842814125
2016-06-25,673.71,0.0055673303680707775
2016-06-26,638.56,-0.05217378397233241
2016-06-27,657.87,0.03023991480831878
2016-06-28,648.43,-0.014349339535166594
2016-06-29,639.42,-0.013895100473451216
2016-06-30,673.49,0.053282662412811765
2016-07-01,678.19,0.006978574292120232
2016-07-02,704.95,0.03945796900573595
2016-07-03,663.55,-0.058727569331158413
2016-07-04,681.98,0.027774847411649484
2016-07-05,669.87,-0.017757118977096087
2016-07-06,678.79,0.013316016540522835
2016-07-07,641.97,-0.05424358048881084
2016-07-08,667.33,0.03950340358583726
2016-07-09,657.61,-0.014565507320216442
2016-07-10,652.44,-0.00786180258816005
2016-07-11,650.97,-0.0022530807430568567
2016-07-12,666.56,0.023948876292302135
2016-07-13,655.34,-0.01683269323091685
2016-07-14,661.65,0.009628589739677063
2016-07-15,667.48,0.00881130507065686
2016-07-16,666.32,-0.0017378797866601792
2016-07-17,680.0,0.020530675951494715
2016-07-18,675.5,-0.006617647058823506
2016-07-19,673.98,-0.002250185048112474
2016-07-20,666.92,-0.010475088281551415
2016-07-21,667.28,0.0005397948779464201
2016-07-22,654.67,-0.018897614194940626
2016-07-23,657.5,0.004322788580506165
2016-07-24,661.0,0.005323193916349833
2016-07-25,657.79,-0.004856278366112021
2016-07-26,654.06,-0.005670502744036909
2016-07-27,657.35,0.0050301195608966065
2016-07-28,657.4,7.606298014750656e-05
2016-07-29,657.0,-0.0006084575600850961
2016-07-30,655.87,-0.001719939117199365
2016-07-31,626.97,-0.04406361016664884
2016-08-01,605.2,-0.03472255450819017
2016-08-02,537.47,-0.11191341705221414
2016-08-03,573.36,0.06677582004576998
2016-08-04,587.5,0.024661643644481535
2016-08-05,583.0,-0.007659574468085073
2016-08-06,591.71,0.0149399656946827
2016-08-07,595.14,0.005796758547261138
2016-08-08,591.48,-0.006149813489263023
2016-08-09,586.45,-0.008504091431662864
2016-08-10,594.94,0.014476937505328635
2016-08-11,587.91,-0.011816317611860194
2016-08-12,587.74,-0.00028915990542766057
2016-08-13,586.45,-0.0021948480620681554
2016-08-14,574.99,-0.019541307869383684
2016-08-15,567.79,-0.012521956903598364
2016-08-16,579.02,0.019778439211680432
2016-08-17,574.45,-0.007892646195295394
2016-08-18,574.09,-0.0006266863956828628
2016-08-19,573.67,-0.000731592607431053
2016-08-20,581.87,0.014293932051528069
2016-08-21,581.29,-0.0009967862237270086
2016-08-22,585.2,0.006726418827091685
2016-08-23,582.39,-0.0048017771701983625
2016-08-24,578.47,-0.006730884802280235
2016-08-25,575.58,-0.0049959375594239575
2016-08-26,579.29,0.006445672191528473
2016-08-27,570.84,-0.01458682179909876
2016-08-28,575.41,0.008005745918295837
2016-08-29,573.21,-0.0038233607340851794
2016-08-30,574.95,0.00303553671429313
2016-08-31,572.89,-0.003582920253935251
2016-09-01,573.02,0.00022691965298737848
2016-09-02,576.21,0.0055669959163731075
2016-09-03,600.91,0.042866316100032886
2016-09-04,611.92,0.018322211312842285
2016-09-05,605.69,-0.010181069420839184
2016-09-06,612.99,0.012052370024269843
2016-09-07,615.21,0.0036215925219009737
2016-09-08,627.97,0.020740885226183003
2016-09-09,622.07,-0.009395353281207663
2016-09-10,623.74,0.002684585336055312
2016-09-11,607.94,-0.02533106743194269
2016-09-12,606.74,-0.0019738790012172602
2016-09-13,608.63,0.003115008075946779
2016-09-14,608.43,-0.0003286068711697565
2016-09-15,605.44,-0.00491428759265633
2016-09-16,607.93,0.004112711416490278
2016-09-17,607.92,-1.6449262250528562e-05
2016-09-18,611.4,0.005724437425977058
2016-09-19,608.6,-0.0045796532548249
2016-09-20,605.6,-0.004929346040091986
2016-09-21,597.0,-0.014200792602377832
2016-09-22,596.21,-0.0013232830820769648
2016-09-23,602.96,0.011321514231562801
2016-09-24,603.68,0.0011941090619609351
2016-09-25,601.67,-0.003329578584680637
2016-09-26,607.08,0.008991639935512996
2016-09-27,605.71,-0.0022567042234961088
2016-09-28,605.04,-0.0011061399019334228
2016-09-29,605.99,0.0015701441227027324
2016-09-30,608.99,0.00495057674219046
2016-10-01,615.65,0.010936140166505126
2016-10-02,612.4,-0.0052789734427027835
2016-10-03,612.99,0.0009634225996082435
2016-10-04,610.34,-0.0043230721545212125
2016-10-05,613.16,0.004620375528394005
2016-10-06,611.88,-0.0020875464805271138
2016-10-07,617.98,0.009969275021246116
2016-10-08,619.5,0.0024596265251302096
2016-10-09,617.42,-0.003357546408393919
2016-10-10,618.72,0.002105535939878944
2016-10-11,642.12,0.03782001551590386
2016-10-12,635.79,-0.009857970472808897
2016-10-13,635.66,-0.00020447002941226256
2016-10-14,638.03,0.003728408268571348
2016-10-15,638.16,0.0002037521746627302
2016-10-16,641.92,0.00589193932556098
2016-10-17,639.56,-0.003676470588235281
2016-10-18,635.11,-0.006957908562136406
2016-10-19,629.79,-0.008376501708365569
2016-10-20,628.05,-0.0027628257038060378
2016-10-21,630.83,0.004426399172040574
2016-10-22,652.75,0.03474787185137029
2016-10-23,651.04,-0.0026196859440827946
2016-10-24,649.98,-0.001628164168100188
2016-10-25,654.3,0.006646358349487569
2016-10-26,674.0,0.03010851291456529
2016-10-27,691.21,0.025534124629080113
2016-10-28,689.95,-0.0018228902938325353
2016-10-29,714.28,0.035263424885861205
2016-10-30,697.41,-0.023618188945511598
2016-10-31,696.9,-0.0007312771540414209
2016-11-01,730.7,0.0485005022241356
2016-11-02,744.6,0.019022854796770128
2016-11-03,690.0,-0.07332796132151498
2016-11-04,706.32,0.023652173913043528
2016-11-05,706.99,0.0009485785479668163
2016-11-06,717.02,0.01418690504816178
2016-11-07,706.42,-0.014783409109927259
2016-11-08,711.15,0.0066957334163813
2016-11-09,720.97,0.013808619841102487
2016-11-10,712.91,-0.011179383330790493
2016-11-11,716.9,0.0055967793971187785
2016-11-12,704.53,-0.017254847259031925
2016-11-13,704.01,-0.0007380807062864481
2016-11-14,708.32,0.006122072129657319
2016-11-15,712.29,0.005604811384684716
2016-11-16,739.85,0.03869210574344728
2016-11-17,730.71,-0.012353855511252232
2016-11-18,748.54,0.024400925127615603
2016-11-19,750.77,0.0029791327116788224
2016-11-20,731.99,-0.02501431863287018
2016-11-21,736.4,0.006024672468203152
2016-11-22,746.66,0.01393264530146654
2016-11-23,741.52,-0.0068839900356253425
2016-11-24,737.99,-0.0047604919624554265
2016-11-25,739.74,0.0023713058442527135
2016-11-26,735.7,-0.005461378322113131
2016-11-27,729.24,-0.008780753024330568
2016-11-28,729.77,0.0007267840491469446
2016-11-29,732.37,0.003562766351042246
2016-11-30,742.69,0.014091238035419229
2016-12-01,754.0,0.015228426395939021
2016-12-02,769.25,0.020225464190981368
2016-12-03,766.98,-0.0029509262268443415
2016-12-04,767.99,0.0013168531122063065
2016-12-05,752.0,-0.020820583601348974
2016-12-06,759.8,0.010372340425531812
2016-12-07,764.34,0.005975256646486127
2016-12-08,767.89,0.004644529921239204
2016-12-09,773.22,0.0069410983343969335
2016-12-10,775.87,0.003427226403869499
2016-12-11,771.05,-0.00621238094010601
2016-12-12,778.94,0.010232799429349626
2016-12-13,776.18,-0.0035432767607262994
2016-12-14,777.66,0.0019067742018603617
2016-12-15,776.16,-0.0019288635136177623
2016-12-16,780.98,0.006210059781488475
2016-12-17,788.57,0.009718558733898375
2016-12-18,790.72,0.0027264542145908344
2016-12-19,790.81,0.00011382031566165018
2016-12-20,798.99,0.010343824686081415
2016-12-21,834.5,0.044443610057697924
2016-12-22,856.02,0.025787896944277966
2016-12-23,917.26,0.07154038457045386
2016-12-24,891.5,-0.028083640407300048
2016-12-25,896.12,0.005182277061132945
2016-12-26,902.09,0.006662054189171096
2016-12-27,925.2,0.025618286423749304
2016-12-28,982.17,0.061575875486381326
2016-12-29,970.72,-0.011657859637333567
2016-12-30,960.81,-0.010208917092467518
2016-12-31,973.37,0.013072303577190247
2017-01-01,992.95,0.020115680573677075
2017-01-02,1011.45,0.01863135102472424
2017-01-03,1020.67,0.009115626081368289
2017-01-04,1130.3,0.1074098386354061
2017-01-05,1007.0,-0.10908608334070602
2017-01-06,895.71,-0.11051638530287977
2017-01-07,909.0,0.014837391566466795
2017-01-08,923.33,0.01576457645764573
2017-01-09,902.66,-0.022386362405640514
2017-01-10,907.0,0.004808011876010987
2017-01-11,795.77,-0.12263506063947083
2017-01-12,812.25,0.02070950148912387
2017-01-13,831.42,0.023601108033241003
2017-01-14,828.0,-0.004113444468499594
2017-01-15,833.31,0.0064130434782607715
2017-01-16,834.41,0.0013200369610348872
2017-01-17,906.0,0.08579715008209399
2017-01-18,887.99,-0.019878587196467956
2017-01-19,902.92,0.016813252401491008
2017-01-20,894.31,-0.009535728525229326
2017-01-21,925.06,0.034384050273395195
2017-01-22,931.22,0.006659027522539107
2017-01-23,910.7,-0.02203560920083325
2017-01-24,887.0,-0.026023937630394234
2017-01-25,896.0,0.01014656144306647
2017-01-26,917.02,0.023459821428571503
2017-01-27,922.63,0.006117641927111839
2017-01-28,924.98,0.0025470665380489255
2017-01-29,916.54,-0.009124521611278191
2017-01-30,923.23,0.007299190433587288
2017-01-31,970.01,0.05066993056984703
2017-02-01,992.75,0.02344305728806928
2017-02-02,1008.38,0.015744145051624248
2017-02-03,1018.0,0.009540054344592264
2017-02-04,1035.54,0.017229862475442115
2017-02-05,1016.32,-0.018560364640670457
2017-02-06,1022.58,0.006159477329974905
2017-02-07,1053.96,0.03068708560699407
2017-02-08,1056.7,0.002599719154427138
2017-02-09,994.24,-0.059108545471751706
2017-02-10,1001.99,0.007794898616028334
2017-02-11,1018.65,0.016626912444235975
2017-02-12,1010.0,-0.008491631080351447
2017-02-13,1002.82,-0.007108910891089004
2017-02-14,1013.92,0.01106878602341399
2017-02-15,1014.53,0.0006016253747831435
2017-02-16,1038.94,0.02406040235379936
2017-02-17,1057.3,0.017671857855121376
2017-02-18,1062.15,0.004587155963302836
2017-02-19,1059.88,-0.002137174598691338
2017-02-20,1089.82,0.028248480960108457
2017-02-21,1128.29,0.035299407241562886
2017-02-22,1128.71,0.0003722447243172944
2017-02-23,1186.9,0.05155442939284671
2017-02-24,1186.91,8.425309630188949e-06
2017-02-25,1158.0,-0.024357364922361513
2017-02-26,1184.91,0.023238341968911946
2017-02-27,1195.81,0.009199010895342141
2017-02-28,1195.08,-0.0006104648731821705
2017-03-01,1230.0,0.029219801184857896
2017-03-02,1269.17,0.031845528455284544
2017-03-03,1292.86,0.018665742177958577
2017-03-04,1273.97,-0.014611017434215556
2017-03-05,1278.98,0.003932588679482318
2017-03-06,1284.99,0.004699057061095635
2017-03-07,1237.36,-0.03706643631467954
2017-03-08,1150.22,-0.07042412879032767
2017-03-09,1197.3,0.04093130009911139
2017-03-10,1109.01,-0.07374091706339259
2017-03-11,1188.11,0.07132487533926657
2017-03-12,1235.58,0.03995421299374646
2017-03-13,1245.49,0.00802052477379056
2017-03-14,1247.42,0.001549590924053934
2017-03-15,1263.0,0.0124897789036571
2017-03-16,1175.11,-0.06958828186856703
2017-03-17,1069.57,-0.08981286858251569
2017-03-18,970.0,-0.09309348616733826
2017-03-19,1019.49,0.051020618556701036
2017-03-20,1044.96,0.02498307977518177
2017-03-21,1114.42,0.0664714438830194
2017-03-22,1034.57,-0.0716516214712587
2017-03-23,1025.14,-0.009114897976937097
2017-03-24,934.87,-0.08805626548568979
2017-03-25,963.72,0.03085990565533181
2017-03-26,973.08,0.009712364587224576
2017-03-27,1042.08,0.07090886669133045
2017-03-28,1045.4,0.003185935820666508
2017-03-29,1043.27,-0.0020374976085709706
2017-03-30,1042.34,-0.0008914279141546411
2017-03-31,1088.99,0.044755070322543666
2017-04-01,1092.0,0.0027640290544448387
2017-04-02,1113.99,0.020137362637362655
2017-04-03,1152.6,0.03465919801793538
2017-04-04,1143.99,-0.007470067673086889
2017-04-05,1132.99,-0.009615468666684168
2017-04-06,1192.3,0.052348211369914965
2017-04-07,1194.0,0.0014258156504236563
2017-04-08,1184.5,-0.007956448911222824
2017-04-09,1210.97,0.02234698184888151
2017-04-10,1210.0,-0.0008010107599693006
2017-04-11,1223.99,0.011561983471074289
2017-04-12,1214.17,-0.008022941363900027
2017-04-13,1177.05,-0.030572325127453448
2017-04-14,1173.74,-0.0028121150333459966
2017-04-15,1178.85,0.00435360471654711
2017-04-16,1177.99,-0.0007295245366245595
2017-04-17,1189.91,0.010118931400096898
2017-04-18,1201.94,0.010110008319957009
2017-04-19,1214.21,0.01020849626437248
2017-04-20,1236.15,0.018069361971981834
2017-04-21,1249.99,0.011196052259029976
2017-04-22,1247.0,-0.0023920191361530563
2017-04-23,1251.98,0.003993584603047218
2017-04-24,1257.29,0.004241281809613584
2017-04-25,1281.16,0.01898527785952342
2017-04-26,1298.44,0.013487776702363563
2017-04-27,1349.26,0.03913927482209423
2017-04-28,1353.34,0.00302387975631091
2017-04-29,1365.43,0.008933453529785584
2017-04-30,1384.55,0.014002914832689894
2017-05-01,1436.5,0.037521216279657654
2017-05-02,1471.99,0.024705882352941133
2017-05-03,1533.0,0.04144729244084533
2017-05-04,1563.39,0.01982387475538161
2017-05-05,1551.3,-0.007733195172030083
2017-05-06,1585.39,0.021975117643266984
2017-05-07,1609.57,0.015251767703845731
2017-05-08,1713.0,0.06425939847288409
2017-05-09,1720.43,0.004337419731465397
2017-05-10,1794.99,0.0433380027086252
2017-05-11,1837.93,0.02392213884199923
2017-05-12,1695.61,-0.07743494039490084
2017-05-13,1792.73,0.05727732202570168
2017-05-14,1799.99,0.0040496895795798515
2017-05-15,1747.81,-0.0289890499391664
2017-05-16,1777.48,0.016975529376763054
2017-05-17,1813.23,0.020112743884600714
2017-05-18,1899.16,0.04739056821252685
2017-05-19,1976.23,0.040581099012194866
2017-05-20,2058.91,0.04183723554444563
2017-05-21,2057.0,-0.0009276753233505852
2017-05-22,2123.29,0.03222654350996601
