DATE,TB3MS,returns
1993-04-01,2.87,-0.027118644067796627
1993-05-01,2.96,0.03135888501742157
1993-06-01,3.07,0.03716216216216206
1993-07-01,3.04,-0.009771986970683932
1993-08-01,3.02,-0.006578947368421018
1993-09-01,2.95,-0.023178807947019764
1993-10-01,3.02,0.023728813559321882
1993-11-01,3.1,0.026490066225165476
1993-12-01,3.06,-0.012903225806451646
1994-01-01,2.98,-0.02614379084967322
1994-02-01,3.25,0.09060402684563762
1994-03-01,3.5,0.07692307692307687
1994-04-01,3.68,0.05142857142857138
1994-05-01,4.14,0.12499999999999978
1994-06-01,4.14,0.0
1994-07-01,4.33,0.04589371980676349
1994-08-01,4.48,0.03464203233256358
1994-09-01,4.62,0.03125
1994-10-01,4.95,0.0714285714285714
1994-11-01,5.29,0.06868686868686869
1994-12-01,5.6,0.05860113421550084
1995-01-01,5.71,0.019642857142857295
1995-02-01,5.77,0.010507880910682887
1995-03-01,5.73,-0.006932409012131546
1995-04-01,5.65,-0.013961605584642212
1995-05-01,5.67,0.003539823008849474
1995-06-01,5.47,-0.03527336860670194
1995-07-01,5.42,-0.009140767824497242
1995-08-01,5.4,-0.0036900369003689537
1995-09-01,5.28,-0.022222222222222254
1995-10-01,5.28,0.0
1995-11-01,5.36,0.015151515151515138
1995-12-01,5.14,-0.04104477611940305
1996-01-01,5.0,-0.027237354085603016
1996-02-01,4.83,-0.03400000000000003
1996-03-01,4.96,0.0269151138716357
1996-04-01,4.95,-0.002016129032258007
1996-05-01,5.02,0.01414141414141401
1996-06-01,5.09,0.013944223107569709
1996-07-01,5.15,0.011787819253438192
1996-08-01,5.05,-0.019417475728155442
1996-09-01,5.09,0.007920792079207928
1996-10-01,4.99,-0.01964636542239684
1996-11-01,5.03,0.008016032064128265
1996-12-01,4.91,-0.02385685884691846
1997-01-01,5.03,0.024439918533604832
1997-02-01,5.01,-0.003976143141153132
1997-03-01,5.14,0.02594810379241519
1997-04-01,5.16,0.0038910505836575737
1997-05-01,5.05,-0.02131782945736438
1997-06-01,4.93,-0.023762376237623783
1997-07-01,5.05,0.024340770791074995
1997-08-01,5.14,0.017821782178217838
1997-09-01,4.95,-0.03696498054474695
1997-10-01,4.97,0.004040404040403844
1997-11-01,5.14,0.03420523138832987
1997-12-01,5.16,0.0038910505836575737
1998-01-01,5.04,-0.023255813953488413
1998-02-01,5.09,0.009920634920634885
1998-03-01,5.03,-0.011787819253438081
1998-04-01,4.95,-0.015904572564612307
1998-05-01,5.0,0.010101010101010166
1998-06-01,4.98,-0.0039999999999998925
1998-07-01,4.96,-0.004016064257028162
1998-08-01,4.9,-0.012096774193548265
1998-09-01,4.61,-0.0591836734693878
1998-10-01,3.96,-0.14099783080260309
1998-11-01,4.41,0.11363636363636376
1998-12-01,4.39,-0.0045351473922903285
1999-01-01,4.34,-0.011389521640091105
1999-02-01,4.44,0.023041474654378113
1999-03-01,4.44,0.0
1999-04-01,4.29,-0.03378378378378388
1999-05-01,4.5,0.04895104895104896
1999-06-01,4.57,0.015555555555555545
1999-07-01,4.55,-0.004376367614879806
1999-08-01,4.72,0.03736263736263745
1999-09-01,4.68,-0.008474576271186418
1999-10-01,4.86,0.03846153846153855
1999-11-01,5.07,0.043209876543209846
1999-12-01,5.2,0.02564102564102555
2000-01-01,5.32,0.023076923076922995
2000-02-01,5.55,0.043233082706766846
2000-03-01,5.69,0.02522522522522541
2000-04-01,5.66,-0.005272407732864748
2000-05-01,5.79,0.0229681978798586
2000-06-01,5.69,-0.017271157167530138
2000-07-01,5.96,0.047451669595782064
2000-08-01,6.09,0.021812080536912637
2000-09-01,6.0,-0.014778325123152691
2000-10-01,6.11,0.018333333333333313
2000-11-01,6.17,0.009819967266775809
2000-12-01,5.77,-0.06482982171799034
2001-01-01,5.15,-0.10745233968804146
2001-02-01,4.88,-0.05242718446601946
2001-03-01,4.42,-0.09426229508196726
2001-04-01,3.87,-0.1244343891402715
2001-05-01,3.62,-0.06459948320413433
2001-06-01,3.49,-0.035911602209944715
2001-07-01,3.51,0.005730659025787732
2001-08-01,3.36,-0.042735042735042694
2001-09-01,2.64,-0.2142857142857142
2001-10-01,2.16,-0.18181818181818177
2001-11-01,1.87,-0.1342592592592593
2001-12-01,1.69,-0.09625668449197866
2002-01-01,1.65,-0.023668639053254448
2002-02-01,1.72,0.042424242424242475
2002-03-01,1.79,0.04069767441860472
2002-04-01,1.71,-0.04469273743016766
2002-05-01,1.73,0.011695906432748648
2002-06-01,1.7,-0.017341040462427793
2002-07-01,1.68,-0.0117647058823529
2002-08-01,1.62,-0.03571428571428559
2002-09-01,1.63,0.006172839506172645
2002-10-01,1.58,-0.030674846625766805
2002-11-01,1.23,-0.22151898734177222
2002-12-01,1.19,-0.0325203252032521
2003-01-01,1.17,-0.01680672268907568
2003-02-01,1.17,0.0
2003-03-01,1.13,-0.03418803418803418
2003-04-01,1.13,0.0
2003-05-01,1.07,-0.05309734513274322
2003-06-01,0.92,-0.14018691588785048
2003-07-01,0.9,-0.021739130434782594
2003-08-01,0.95,0.05555555555555558
2003-09-01,0.94,-0.010526315789473717
2003-10-01,0.92,-0.02127659574468077
2003-11-01,0.93,0.010869565217391353
2003-12-01,0.9,-0.032258064516129115
2004-01-01,0.88,-0.022222222222222254
2004-02-01,0.93,0.05681818181818188
2004-03-01,0.94,0.010752688172043001
2004-04-01,0.94,0.0
2004-05-01,1.02,0.08510638297872353
2004-06-01,1.27,0.2450980392156863
2004-07-01,1.33,0.047244094488189115
2004-08-01,1.48,0.11278195488721798
2004-09-01,1.65,0.11486486486486491
2004-10-01,1.76,0.06666666666666665
2004-11-01,2.07,0.17613636363636354
2004-12-01,2.19,0.05797101449275366
2005-01-01,2.33,0.06392694063926951
2005-02-01,2.54,0.09012875536480691
2005-03-01,2.74,0.07874015748031504
2005-04-01,2.78,0.014598540145985162
2005-05-01,2.84,0.021582733812949728
2005-06-01,2.97,0.045774647887323994
2005-07-01,3.22,0.08417508417508412
2005-08-01,3.44,0.06832298136645965
2005-09-01,3.42,-0.005813953488372103
2005-10-01,3.71,0.08479532163742687
2005-11-01,3.88,0.04582210242587603
2005-12-01,3.89,0.002577319587628857
2006-01-01,4.24,0.08997429305912608
2006-02-01,4.43,0.04481132075471694
2006-03-01,4.51,0.018058690744920947
2006-04-01,4.6,0.019955654101995624
2006-05-01,4.72,0.026086956521739202
2006-06-01,4.79,0.014830508474576343
2006-07-01,4.95,0.03340292275574108
2006-08-01,4.96,0.002020202020202033
2006-09-01,4.81,-0.030241935483870996
2006-10-01,4.92,0.022869022869022926
2006-11-01,4.94,0.004065040650406582
2006-12-01,4.85,-0.018218623481781493
2007-01-01,4.98,0.026804123711340333
2007-02-01,5.03,0.010040160642570184
2007-03-01,4.94,-0.017892644135188873
2007-04-01,4.87,-0.014170040485830038
2007-05-01,4.73,-0.028747433264887046
2007-06-01,4.61,-0.025369978858351017
2007-07-01,4.82,0.045553145336225676
2007-08-01,4.2,-0.12863070539419086
2007-09-01,3.89,-0.07380952380952377
2007-10-01,3.9,0.0025706940874035134
2007-11-01,3.27,-0.16153846153846152
2007-12-01,3.0,-0.0825688073394496
2008-01-01,2.75,-0.08333333333333337
2008-02-01,2.12,-0.229090909090909
2008-03-01,1.26,-0.4056603773584906
2008-04-01,1.29,0.023809523809523725
2008-05-01,1.73,0.3410852713178294
2008-06-01,1.86,0.07514450867052025
2008-07-01,1.63,-0.12365591397849474
2008-08-01,1.72,0.05521472392638049
2008-09-01,1.13,-0.34302325581395354
2008-10-01,0.67,-0.40707964601769897
2008-11-01,0.19,-0.7164179104477613
2008-12-01,0.03,-0.8421052631578947
2009-01-01,0.13,3.333333333333334
2009-02-01,0.3,1.3076923076923075
2009-03-01,0.21,-0.30000000000000004
2009-04-01,0.16,-0.23809523809523803
2009-05-01,0.18,0.125
2009-06-01,0.18,0.0
2009-07-01,0.18,0.0
2009-08-01,0.17,-0.05555555555555547
2009-09-01,0.12,-0.2941176470588236
2009-10-01,0.07,-0.41666666666666663
2009-11-01,0.05,-0.2857142857142857
2009-12-01,0.05,0.0
2010-01-01,0.06,0.19999999999999996
2010-02-01,0.11,0.8333333333333335
2010-03-01,0.15,0.36363636363636354
2010-04-01,0.16,0.06666666666666665
2010-05-01,0.16,0.0
2010-06-01,0.12,-0.25
2010-07-01,0.16,0.3333333333333335
2010-08-01,0.16,0.0
2010-09-01,0.15,-0.0625
2010-10-01,0.13,-0.1333333333333333
2010-11-01,0.14,0.0769230769230771
2010-12-01,0.14,0.0
2011-01-01,0.15,0.0714285714285714
2011-02-01,0.13,-0.1333333333333333
2011-03-01,0.1,-0.23076923076923073
2011-04-01,0.06,-0.4
2011-05-01,0.04,-0.33333333333333326
2011-06-01,0.04,0.0
2011-07-01,0.04,0.0
2011-08-01,0.02,-0.5
2011-09-01,0.01,-0.5
2011-10-01,0.02,1.0
2011-11-01,0.01,-0.5
2011-12-01,0.01,0.0
2012-01-01,0.03,2.0
2012-02-01,0.09,2.0
2012-03-01,0.08,-0.11111111111111105
2012-04-01,0.08,0.0
2012-05-01,0.09,0.125
2012-06-01,0.09,0.0
2012-07-01,0.1,0.11111111111111116
2012-08-01,0.1,0.0
2012-09-01,0.11,0.09999999999999987
2012-10-01,0.1,-0.09090909090909083
2012-11-01,0.09,-0.10000000000000009
2012-12-01,0.07,-0.2222222222222221
2013-01-01,0.07,0.0
2013-02-01,0.1,0.4285714285714286
2013-03-01,0.09,-0.10000000000000009
2013-04-01,0.06,-0.33333333333333337
2013-05-01,0.04,-0.33333333333333326
2013-06-01,0.05,0.25
2013-07-01,0.04,-0.20000000000000007
2013-08-01,0.04,0.0
2013-09-01,0.02,-0.5
2013-10-01,0.05,1.5
2013-11-01,0.07,0.40000000000000013
2013-12-01,0.07,0.0
2014-01-01,0.04,-0.4285714285714286
2014-02-01,0.05,0.25
2014-03-01,0.05,0.0
2014-04-01,0.03,-0.4
2014-05-01,0.03,0.0
2014-06-01,0.04,0.3333333333333335
2014-07-01,0.03,-0.25
2014-08-01,0.03,0.0
2014-09-01,0.02,-0.33333333333333326
2014-10-01,0.02,0.0
2014-11-01,0.02,0.0
2014-12-01,0.03,0.5
2015-01-01,0.03,0.0
2015-02-01,0.02,-0.33333333333333326
2015-03-01,0.03,0.5
2015-04-01,0.02,-0.33333333333333326
2015-05-01,0.02,0.0
2015-06-01,0.02,0.0
2015-07-01,0.03,0.5
2015-08-01,0.07,1.3333333333333335
2015-09-01,0.02,-0.7142857142857143
2015-10-01,0.02,0.0
2015-11-01,0.12,5.0
2015-12-01,0.23,0.9166666666666667
2016-01-01,0.26,0.13043478260869557
2016-02-01,0.31,0.1923076923076923
2016-03-01,0.29,-0.06451612903225812
2016-04-01,0.23,-0.2068965517241378
2016-05-01,0.27,0.17391304347826098
2016-06-01,0.27,0.0
2016-07-01,0.3,0.11111111111111094
2016-08-01,0.3,0.0
2016-09-01,0.29,-0.033333333333333326
2016-10-01,0.33,0.13793103448275867
2016-11-01,0.45,0.36363636363636354
2016-12-01,0.51,0.1333333333333333
2017-01-01,0.51,0.0
2017-02-01,0.52,0.019607843137254832
2017-03-01,0.74,0.4230769230769229
2017-04-01,0.8,0.08108108108108114
2017-05-01,0.89,0.11250000000000004
2017-06-01,0.98,0.101123595505618
2017-07-01,1.07,0.09183673469387754
2017-08-01,1.01,-0.05607476635514019
2017-09-01,1.03,0.01980198019801982
2017-10-01,1.07,0.03883495145631066
2017-11-01,1.23,0.14953271028037385
2017-12-01,1.32,0.07317073170731714
2018-01-01,1.41,0.06818181818181812
2018-02-01,1.57,0.1134751773049647
2018-03-01,1.7,0.08280254777070062
2018-04-01,1.76,0.03529411764705892
2018-05-01,1.86,0.05681818181818188
2018-06-01,1.9,0.021505376344086002
2018-07-01,1.96,0.03157894736842115
2018-08-01,2.03,0.03571428571428559
2018-09-01,2.13,0.049261083743842304
2018-10-01,2.25,0.05633802816901423
2018-11-01,2.33,0.03555555555555556
2018-12-01,2.37,0.017167381974249052
2019-01-01,2.37,0.0
2019-02-01,2.39,0.00843881856540074
2019-03-01,2.4,0.004184100418409997
2019-04-01,2.38,-0.008333333333333304
2019-05-01,2.35,-0.012605042016806678
2019-06-01,2.17,-0.07659574468085117
2019-07-01,2.1,-0.032258064516129004
2019-08-01,1.95,-0.07142857142857151
2019-09-01,1.89,-0.03076923076923077
2019-10-01,1.65,-0.12698412698412698
2019-11-01,1.54,-0.06666666666666654
2019-12-01,1.54,0.0
2020-01-01,1.52,-0.012987012987012991
2020-02-01,1.52,0.0
2020-03-01,0.29,-0.8092105263157895
2020-04-01,0.14,-0.5172413793103448
2020-05-01,0.13,-0.07142857142857151
2020-06-01,0.16,0.23076923076923084
2020-07-01,0.13,-0.1875
2020-08-01,0.1,-0.23076923076923073
2020-09-01,0.11,0.09999999999999987
2020-10-01,0.1,-0.09090909090909083
2020-11-01,0.09,-0.10000000000000009
2020-12-01,0.09,0.0
2021-01-01,0.08,-0.11111111111111105
2021-02-01,0.04,-0.5
2021-03-01,0.03,-0.25
2021-04-01,0.02,-0.33333333333333326
2021-05-01,0.02,0.0
2021-06-01,0.04,1.0
2021-07-01,0.05,0.25
2021-08-01,0.05,0.0
2021-09-01,0.04,-0.20000000000000007
2021-10-01,0.05,0.25
2021-11-01,0.05,0.0
2021-12-01,0.06,0.19999999999999996
2022-01-01,0.15,1.5
2022-02-01,0.33,1.2000000000000002
2022-03-01,0.44,0.33333333333333326
2022-04-01,0.76,0.7272727272727273
2022-05-01,0.98,0.2894736842105263
2022-06-01,1.49,0.5204081632653061
2022-07-01,2.23,0.49664429530201337
2022-08-01,2.63,0.1793721973094169
2022-09-01,3.13,0.1901140684410647
